ML-FA43_01: 79.74285714285715, 10.10047483224104, 136.66666666666666, 47.52017115569626
ML-FA31_01: 120.36111111111111, 7.292129614933326, 168.77777777777777, 39.46173330027115
ML-FA22_03: 81.22857142857143, 9.89396847806268, 78.6, 10.645455099981133
ML-FA39_01: 96.47222222222223, 14.178399281048602, 127.47222222222223, 51.2339330430695
ML-FA36_03: 123.6470588235294, 13.078681245224491, 141.0857142857143, 22.80647956621279
ML-FA23_02: 55.05714285714286, 7.815526148609052, 106.55555555555556, 50.629067433005346
ML-FA45_03: 113.11428571428571, 12.129707165400465, 140.6764705882353, 21.891067998877713
ML-FA22_02: 68.74285714285715, 10.950128132695479, 118.47222222222223, 50.981198119781325
ML-FA42_01: 70.16666666666667, 8.74801564800714, 142.325, 59.81362198529696
ML-FA39_06: 83.89285714285714, 16.490991665829227, 91.125, 12.856783229097394
ML-FA44_02: 117.34285714285714, 5.204080032012559, 186.97058823529412, 39.193700945070574
ML-FA23_03: 68.05714285714286, 11.153328413253039, 67.71428571428571, 9.563536191691643
ML-FA22_01: 71.71428571428571, 12.87427430092703, 124.69444444444444, 50.04820978285973
ML-FA39_08: 96.47222222222223, 14.178399281048602, 127.47222222222223, 51.2339330430695
ML-FA29_08: 96.47222222222223, 14.178399281048602, 127.47222222222223, 51.2339330430695
ML-FA29_03: 79.42857142857143, 11.131129359428293, 84.30555555555556, 10.900610187926903
ML-FA40_01: 67.94444444444444, 19.90944003404254, 135.0, 49.119468871540356
ML-FA37_01: 109.2, 7.50542660822345, 153.83333333333334, 41.9228789299802
ML-FA28_03: 70.94285714285714, 11.563348148705169, 84.11111111111111, 19.81550708378805
ML-FA31_02: 86.16666666666667, 7.831914765170065, 144.69444444444446, 42.45377842394168
ML-FA38_03: 90.67647058823529, 26.731475816122806, 105.56756756756756, 42.329812215404175
ML-FA23_01: 83.88571428571429, 6.328039319777735, 136.41666666666666, 48.811641940103684
